Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;1.77331159177522;-0.913947458126379;1.9949771822605;-27.2661359239553;131.345431668385
2;93260;1.77177290282642;-0.855244683474712;1.96738981592407;-25.7668633987502;130.100408671528
3;86975;1.77050035622691;-0.800841816245447;1.94319816952541;-24.3384351781545;128.725382675
4;81113;1.76941343651628;-0.749891519003069;1.92175992246615;-22.967617994882;127.380359678396
5;75646;1.76690238598652;-0.70195612598193;1.90123287484948;-21.6669669787994;126.115334681589
6;70548;1.76540252023118;-0.657696049410769;1.88393475254562;-20.4327452130391;124.87531168472
7;65793;1.76392032570302;-0.616501150435006;1.8685525371035;-19.2648390460745;123.645288687826
8;61359;1.76174869444372;-0.577761617083889;1.85406767636717;-18.1567903495875;122.300266691222
9;57224;1.76035792029991;-0.541715237398485;1.84182393458015;-17.1047105398626;121.04524169439
10;53367;1.75847601353056;-0.507963705655076;1.83037291731088;-16.1122009959943;119.775218697597
11;49770;1.75518935051379;-0.47584039682847;1.81854715072525;-15.1685622555927;118.475194700879
12;46416;1.75401996992833;-0.446294150239581;1.80990732454605;-14.2754613203071;117.160170704199
13;43288;1.7513971028085;-0.418488262026313;1.80070104047835;-13.4385857735813;115.830144707557
14;40370;1.74998399484588;-0.392489818746579;1.79345817905979;-12.6412185286605;114.590122710688
15;37649;1.74787828238673;-0.367952387736932;1.78618796594325;-11.8879678724551;113.325099713882
16;35112;1.74519436483553;-0.344825428259118;1.77893449767769;-11.1768613898642;112.090074717
17;32745;1.7438101421025;-0.323279419853552;1.77352287693178;-10.5026464745842;110.840053720156
18;30539;1.74237077622617;-0.302925057971989;1.76850770781309;-9.86274445222854;109.585028723324
19;28480;1.73994146982328;-0.283734993924274;1.76292423693929;-9.26178959952825;108.345007726455
20;26561;1.7394091542147;-0.265957987744023;1.75962435110758;-8.69327248298898;107.099984729599
21;24771;1.73709623118347;-0.249079559905025;1.75486294152971;-8.15993372601729;105.784958732919
22;23101;1.73578044757593;-0.233279664023697;1.75138606932735;-7.65438373156018;104.509936736138
23;21544;1.73373411160309;-0.218228658905605;1.74741458083189;-7.17420689648533;103.189912739471
24;20092;1.73252050567257;-0.204357375803776;1.74453123778892;-6.72717118737681;101.874887742791
25;18738;1.73100503412788;-0.19123278667407;1.74153622037418;-6.30418740503763;100.59986374601
