Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;1.26099468014567;-0.828009797061648;1.50854493051607;-33.2901945246089;136.667530654948
2;93260;1.2568019668569;-0.775109196571881;1.47659928569185;-31.6634368005541;135.36750565823
3;86975;1.25697180913564;-0.725865129910247;1.4515020894857;-30.0052001383547;133.952481661802
4;81113;1.25672680506821;-0.679759283213089;1.42878792887235;-28.4088057994742;132.572456665287
5;75646;1.2556418320932;-0.637146294386802;1.40804538668084;-26.9044575342299;131.21242966872
6;70548;1.25384506505871;-0.597051196503763;1.38873956464798;-25.4626789596243;129.832403672205
7;65793;1.25202475829977;-0.559550755299243;1.37137268572461;-24.0806645812865;128.542379675462
8;61359;1.25027479984723;-0.524571308640645;1.35586213642169;-22.7612067902534;127.09735567911
9;57224;1.2490975016015;-0.491890927015344;1.34246089424874;-21.4943745382369;125.812329682354
10;53367;1.24896365546299;-0.461127087769221;1.33137087385221;-20.2645378711796;124.542305685561
11;49770;1.24733806259781;-0.432339330103772;1.32013996938198;-19.1168066948235;123.097282689209
12;46416;1.24623261386432;-0.405298305571322;1.31048176040648;-18.015500808823;121.737255692643
13;43288;1.24511896586313;-0.38007561093922;1.30183666762881;-16.9749380811456;120.337227696178
14;40370;1.24653406159669;-0.35619208646959;1.29642584407451;-15.9470743339908;119.012205699523
15;37649;1.2357348308371;-0.333900245720703;1.28005075924212;-15.1204579796916;117.752182702704
16;35112;1.23167621455569;-0.312788911746825;1.27077267865421;-14.2492572002549;116.457155705974
17;32745;1.23190384007903;-0.293239533516784;1.26632400878235;-13.3893768633122;115.177132709206
18;30539;1.23324487545884;-0.274546598175175;1.26343530005103;-12.5505962368882;113.887108712463
19;28480;1.23528560054427;-0.257412567075255;1.26182080526527;-11.7710183460123;112.607084715694
20;26561;1.23064411433936;-0.240984192506038;1.25401687277162;-11.0794393731187;111.342062718888
21;24771;1.2268887973697;-0.225586046430655;1.24745548435825;-10.4185136260819;109.942038722423
22;23101;1.22620959090305;-0.211190239047019;1.24426334748371;-9.77218746381853;108.677014725617
23;21544;1.22663895746957;-0.197568977730949;1.24244783912392;-9.14978093055724;107.336987729
24;20092;1.22580488518629;-0.184953907908017;1.23967962175597;-8.5802741643857;105.961963732472
25;18738;1.22461305191911;-0.172850265064427;1.2367515276172;-8.03404628909502;104.70693773564
26;17475;1.22512044371058;-0.161761631870213;1.23575358674087;-7.52167251684528;103.341913739087
27;16298;1.22306190200738;-0.151203452214313;1.23237287381029;-7.04754546865685;102.041889742369
28;15199;1.22378153551291;-0.141428498880121;1.23192664836744;-6.59224491489805;100.741864745651
29;14175;1.22550934797464;-0.132273864390002;1.23262708763595;-6.16030240571759;99.4818437488325
30;13219;1.22134291460158;-0.123641746475057;1.2275853520301;-5.78060227332121;98.2368207519759
31;12328;1.22095441470339;-0.115540539877591;1.22640910757337;-5.40587745802476;96.8467947554853
32;11498;1.22345910842586;-0.107936549870115;1.22821109292665;-5.04172036812276;95.4867677589191
33;10723;1.22218147949852;-0.100820633900203;1.22633289487367;-4.71578642131763;94.261745762012
34;10000;1.22965922048145;-0.0942106518846987;1.23326292632333;-4.38117165995464;92.9167217654078
35;9326;1.22600434111983;-0.0879491790472555;1.22915487329293;-4.10316606119586;91.5566977688416
36;8697.5;1.22893306592399;-0.0821014130815965;1.23167248997099;-3.82208348421441;90.2766747720733
37;8111.3;1.23252298911614;-0.0766663962195005;1.23490511984082;-3.55937271932985;88.9866497753303
38;7564.6;1.2322572264343;-0.0715832031271307;1.23433464954586;-3.32463964362077;87.6816257786252
39;7054.8;1.22484209581587;-0.0668534502949689;1.22666521247607;-3.12417705886096;86.4816027816549
40;6579.3;1.22244424737679;-0.0623169654377275;1.22403159359797;-2.91826073818764;85.2565777847478
41;6135.9;1.21720670882127;-0.0582064254664949;1.21859762020328;-2.73777980314306;83.9915547879417
42;5722.4;1.21576871447046;-0.0542755855841954;1.21697962442913;-2.55615932278666;82.7415337910977
43;5336.7;1.22056965250034;-0.0507295380578249;1.22162341277349;-2.37996785007695;81.4915087942537
44;4977;1.21316684813477;-0.0472671337995085;1.21408730466588;-2.23121671721767;80.231485797435
45;4641.6;1.21497364092148;-0.0441596552765953;1.21577589352978;-2.08156664191468;78.9664638006288
46;4328.8;1.21884707073252;-0.0412426350111314;1.21954464320742;-1.93800168341261;77.7164408037848
47;4037;1.21630383121203;-0.0385212177022482;1.21691367567068;-1.81399223587964;76.4714178069282
48;3764.9;1.21305504824152;-0.0358703634977352;1.21358528049811;-1.69375802548511;75.2763938099454
49;3511.2;1.21283641668489;-0.0335423282600511;1.21330015306277;-1.58417414310712;74.0013718131645
50;3274.5;1.21265896703943;-0.0312790428147838;1.21306230213479;-1.47754636387048;72.731346816371
51;3053.9;1.21417956691731;-0.0291867188475818;1.21453031467995;-1.37702351819406;71.4763238195396
52;2848;1.22240978158691;-0.0272905045665404;1.22271437619701;-1.27892549258824;70.2113018227335
53;2656.1;1.21520639019489;-0.0254410622566688;1.21547267283936;-1.1993457218332;68.9212788259905
54;2477.1;1.21548136903189;-0.0237133355642835;1.21571266372742;-1.11766559458141;67.6662548291591
55;2310.1;1.21658410538505;-0.022125097830718;1.2167852749888;-1.04188028793947;66.4062318323404
56;2154.4;1.21480179798939;-0.0206894472904405;1.21497796754815;-0.97571753534706;65.1212068355848
57;2009.2;1.21815526154999;-0.019234817480368;1.21830711212134;-0.904632042590517;63.9111848386398
58;1873.8;1.21365301699477;-0.0179715776256052;1.2137860698092;-0.848364634258138;62.6661628417831
59;1747.5;1.2125137019799;-0.0168272050714395;1.21263045991741;-0.795096946917754;61.4311368449013
60;1629.8;1.21545049520477;-0.0156539180874191;1.21555129527511;-0.737877731351317;60.2011178480068
61;1519.9;1.21811257446178;-0.0145999431227232;1.21820006665617;-0.686697671385427;58.9610918511376
62;1417.5;1.22178603557188;-0.0136349591528406;1.22186211530989;-0.639386243626606;57.7160708542809
63;1321.9;1.21931172117918;-0.0128169744670396;1.21937908307442;-0.602250830976752;56.4860478573864
64;1232.8;1.22369274247899;-0.0119745097304191;1.22375132967407;-0.560652970679389;55.2610228604793
65;1149.8;1.22162951488898;-0.0111554141518774;1.22168044713533;-0.523186757638196;53.9859998636985
66;1072.3;1.21812649933639;-0.0104005731400788;1.21817089946656;-0.48918931304733;52.7309778668671
67;1000;1.22274309429584;-0.0098201323984594;1.22278252753648;-0.460145754768086;51.3659508703134
68;932.6;1.22147030630713;-0.00917477943378435;1.22150476289193;-0.43035532758979;50.1109298734821
69;869.75;1.21601183021884;-0.00856600235577443;1.21604200076664;-0.403604349989886;48.8659068766254
70;811.13;1.21571781470051;-0.00818368829316036;1.21574535891949;-0.385684664754481;47.6008808798193
71;756.46;1.21850595795337;-0.00760341911879107;1.21852968020896;-0.357518293975042;46.385858882887
72;705.48;1.22039387348772;-0.00705035215050576;1.22041423865498;-0.331000455806341;43.2658008907644
73;657.93;1.22107519518086;-0.00652622359132836;1.2210926352576;-0.306223162217164;42.0057788939456
74;613.59;1.22454161033863;-0.00628037721415649;1.22455771549922;-0.29385359390411;40.72075389719
75;572.24;1.21765486643437;-0.00582722882714009;1.21766880979481;-0.274193516135424;39.4257299004596
76;533.67;1.21784884455884;-0.00552847729445357;1.21786139287462;-0.260094872764378;38.1257049037418
77;497.7;1.21948672195337;-0.00522405176857767;1.21949791132968;-0.245442842474678;36.8956849068474
78;464.16;1.22412625503162;-0.00490106533405955;1.2241360662521;-0.229395339878944;35.6456609100034
79;432.88;1.22939332578851;-0.00466622852487016;1.22940218121735;-0.217468170081513;34.4256379130836
80;403.7;1.22944065250622;-0.0043188402235174;1.22944823820111;-0.201270633798321;33.06061391653
81;376.49;1.22961545491908;-0.00407447021918844;1.22962220551006;-0.189855366532305;31.8155909196734
82;351.12;1.22273969459689;-0.00386295383320249;1.22274579662136;-0.181011719596498;30.6155679227031
83;327.45;1.22070477526519;-0.00364060834706943;1.22071020409612;-0.170877413548985;29.350544925897
84;305.39;1.22445401650364;-0.00333299658582284;1.22445855274817;-0.155960259247027;28.0555199291666
85;284.8;1.21857059803427;-0.00316844425432354;1.21857471721376;-0.148976246908884;26.7804989323857
86;265.61;1.22204577078091;-0.00300839518041217;1.22204947376326;-0.141048725723567;25.5004739356175
87;247.71;1.21607816989017;-0.00280438286350188;1.21608140346223;-0.132128855992776;24.2604489387483
88;231.01;1.21642210640668;-0.00280663436959699;1.21642534425725;-0.132197547060414;23.0404259418285
89;215.44;1.21626886962939;-0.00264068642854353;1.21627173627211;-0.124396795327853;21.850404944833
90;200.92;1.21635741424273;-0.00239304695734168;1.21635976826636;-0.112722882538699;20.5853839480269
91;187.38;1.21528705459368;-0.00228622612740073;1.21528920504252;-0.107786019024829;19.3053589512587
92;174.75;1.21624542942935;-0.00211852702453154;1.21624727451474;-0.0998010200836574;18.020333954503
93;162.98;1.21702201440737;-0.00197525788521356;1.21702361735337;-0.092992435270959;16.7353119577474
94;151.99;1.21816964548614;-0.00181513410096818;1.21817099780599;-0.0853735328678576;15.4302849610423
95;141.75;1.21910798122757;-0.00171751205473654;1.21910919106552;-0.0807197790592137;14.1152629643624
96;132.19;1.22440893665331;-0.00166132830889173;1.22441006373202;-0.0777412180048541;12.6952349679476
97;123.28;1.21774853998396;-0.00152367657600985;1.21774949321417;-0.0716898347433171;11.3352119713813
98;114.98;1.22143608169362;-0.00136178941639798;1.22143684082866;-0.063879522625704;9.99518697476458
99;107.23;1.22335786647935;-0.00132513082353512;1.22335858416435;-0.0620622761969461;8.7001639780342
100;100;1.22730843273586;-0.000952266549913949;1.22730880216681;-0.0444556900917375;7.48014098111446
