Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;1.72914566869361;-0.892245096222681;1.94577646591156;-27.2938892499402;131.512436667963
2;93260;1.72671328212398;-0.83478181344166;1.9179153877886;-25.8015061444709;130.217410671233
3;86975;1.72562790661226;-0.782130713148967;1.89460289362439;-24.3821311175804;128.872387674629
4;81113;1.72449812879432;-0.73270409775078;1.8736993064726;-23.0196493740841;127.502362678087
5;75646;1.72258164739779;-0.686372246928624;1.8542908060241;-21.7250848358471;126.147335681509
6;70548;1.72073852109186;-0.643027862089767;1.83696104732603;-20.4903616295308;124.86731268474
7;65793;1.7191469099672;-0.602973259426578;1.82182404464133;-19.3277996009196;123.642290687833
8;61359;1.71660531981461;-0.565203960929887;1.80726017536675;-18.2244806276111;122.242262691368
9;57224;1.71496556817797;-0.5298743280412;1.79495785564817;-17.1696231430582;121.002239694499
10;53367;1.71304303233361;-0.496954229810195;1.78367035551779;-16.1774577386795;119.792219697554
11;49770;1.71043655077633;-0.465912111178589;1.77275697419994;-15.2373271276275;118.462193700912
12;46416;1.70855710442777;-0.436977030120912;1.76355218350461;-14.3463193066954;117.157170704207
13;43288;1.706285981655;-0.409799944119453;1.75480706785466;-13.5049820880414;115.807146707615
14;40370;1.70396405538583;-0.384260491441867;1.74675402599509;-12.7081791105712;114.532119710834
15;37649;1.70261736808628;-0.360335632193177;1.7403297589644;-11.9495424545957;113.262099714041
16;35112;1.69990407947659;-0.337765465045243;1.73313570986187;-11.2381173322701;112.047073717108
17;32745;1.69759912881594;-0.316540102917908;1.72685854629496;-10.5622687486355;110.797052720264
18;30539;1.6957330058258;-0.296643145136286;1.72148412208865;-9.92263491480588;109.54702772342
19;28480;1.69326078935389;-0.277799447755485;1.71589761755666;-9.31704815949844;108.287005726602
20;26561;1.69310316224489;-0.260369094588401;1.71300624150072;-8.74258152457345;107.006983729833
21;24771;1.6904711066159;-0.243940358561895;1.70798110669834;-8.21128072681782;105.661955733229
22;23101;1.68961088895325;-0.228393410913966;1.70497756765838;-7.69830346104779;104.371932736486
23;21544;1.68850342392924;-0.213911741221762;1.7019994258675;-7.22017772402253;103.036908739857
24;20092;1.68689239665338;-0.200196374699991;1.69873027474346;-6.76807052550548;101.771885743051
25;18738;1.68613624716492;-0.187359367828384;1.6965137714491;-6.34055747944082;100.526860746194
26;17475;1.68539353424866;-0.175428744483517;1.69449892584158;-5.9423873933335;99.2218387494889
27;16298;1.68451147244575;-0.164062106619245;1.69248198679623;-5.56274768424696;97.9968167525818
28;15199;1.68339479120078;-0.153361555300255;1.69036617029744;-5.20542215391681;96.7517917557252
29;14175;1.6821554088089;-0.143414366422289;1.68825782980011;-4.87304285876578;95.4917687589065
30;13219;1.68226271501367;-0.134216499728186;1.68760834055905;-4.56158498583;94.2567467620246
31;12328;1.6814881980526;-0.125469367717817;1.68616283983063;-4.26739090446452;92.93172276537
32;11498;1.68115133935475;-0.117247703130904;1.6852349538577;-3.98949115316857;91.7066967684628
33;10723;1.68021261031406;-0.109708546394158;1.68379048014006;-3.73579301240813;90.4816777715557
34;10000;1.67992989347207;-0.102253981761538;1.68303901433305;-3.48318242570154;89.2266537747244
35;9326;1.68009243142956;-0.0956072539604645;1.68281054345305;-3.25695807386571;87.8266257782591
36;8697.5;1.67925824493235;-0.0892909488971225;1.6816304964909;-3.04371357186925;86.5816027814025
37;8111.3;1.67891062681636;-0.0833898347671637;1.68098029654704;-2.84348808315917;85.3665827844701
38;7564.6;1.67815984419759;-0.0778582180624638;1.67996498915815;-2.65633259850581;84.0965567876766
39;7054.8;1.67808313206796;-0.0727119647601335;1.67965771154432;-2.48109539277799;82.8615337907947
40;6579.3;1.67846843791782;-0.0679255307682248;1.6798423065325;-2.31742441289406;81.601509793976
41;6135.9;1.67730179519464;-0.0633710115511439;1.67849849486622;-2.16369252293298;80.3814877970563
42;5722.4;1.67792933627992;-0.0591851890215741;1.67897282412441;-2.02014242618601;79.1164638002501
43;5336.7;1.67810737032584;-0.0553566147468655;1.6790201610279;-1.88936104004404;77.8714428033935
44;4977;1.67736864310413;-0.0516908675781526;1.67816492355787;-1.76510486603876;76.6564188064611
45;4641.6;1.67816793108368;-0.0482476724800367;1.67886135306565;-1.64681178408988;75.4213978095793
