Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;1.36484843637012;-0.830294800147251;1.59756086250682;-31.3139109960963;133.393470663214
2;93260;1.36213388860537;-0.777154172710049;1.56824020438447;-29.7065603599954;132.043445666622
3;86975;1.36077529146563;-0.727740727893432;1.54315130849124;-28.1378091932654;130.668420670094
4;81113;1.35934068099297;-0.681741298827674;1.52071637248031;-26.6348408032968;129.343397673439
5;75646;1.35777049605226;-0.63894341537682;1.50059635078971;-25.2008677743306;127.943369676974
6;70548;1.3564716853524;-0.598815006228661;1.48276594405436;-23.8190814225032;126.703349680105
7;65793;1.35422983337622;-0.561075390747667;1.4658594870276;-22.5048760356943;125.458323683248
8;61359;1.35251875557229;-0.52600086566824;1.45120084580273;-21.2512911102406;124.103301686669
9;57224;1.35092588133649;-0.493234134665072;1.43815181690376;-20.0575532061577;122.838275689863
10;53367;1.34849463880956;-0.462752613329047;1.42568501852302;-18.9402915475722;121.578251693044
11;49770;1.34532366187037;-0.433563734525654;1.41346144874352;-17.8628162291052;120.223228696466
12;46416;1.34345093034864;-0.406591099286519;1.40362983876578;-16.8382705478915;118.893201699824
13;43288;1.34167906147311;-0.381455838586667;1.39485169849244;-15.8711022058888;117.518176703295
14;40370;1.33938156935173;-0.357535325843991;1.38628081482269;-14.9460696391328;116.183154706666
15;37649;1.33719035875068;-0.335194050969017;1.37856197080174;-14.0723897334844;114.878126709961
16;35112;1.33548032210214;-0.314287710807887;1.37196372251124;-13.2428389655024;113.628106713117
17;32745;1.33363479638727;-0.294490514332839;1.36576221692026;-12.4521128898086;112.343080716361
18;30539;1.33275387756363;-0.276098718673201;1.36105231369477;-11.7040669221239;111.083058719542
19;28480;1.33052685222894;-0.258688734487601;1.35544146529942;-11.0025109709326;109.788034722812
20;26561;1.32894551838461;-0.242275597448271;1.35084923509378;-10.3319353783075;108.493009726081
21;24771;1.32779472233372;-0.226884286632095;1.34703945902778;-9.69665335496773;107.167984729427
22;23101;1.32543126005971;-0.212484672391191;1.3423553036155;-9.10779617639394;105.842962732772
23;21544;1.32417754670051;-0.19897854530668;1.33904392634377;-8.54565688336033;104.442935736307
24;20092;1.32308805339663;-0.186231904264102;1.33613035262534;-8.01206013989034;103.137910739602
25;18738;1.32179617554946;-0.174173340688773;1.33322221790063;-7.50662861107419;101.917889742682
26;17475;1.32144868718401;-0.162961409334795;1.33145899440904;-7.03023605744588;100.547861746141
27;16298;1.32015945441766;-0.152475640411413;1.32893559136897;-6.58834984164912;99.2628387493854
28;15199;1.31974856085856;-0.142676713400106;1.32743847632758;-6.1702263029762;98.0028167525667
29;14175;1.31957525921759;-0.133434029810672;1.32630445413211;-5.7740609311969;96.7277937557858
30;13219;1.31885406117398;-0.12468276914036;1.32473462534789;-5.40061811335849;95.4727677589544
31;12328;1.3182930707531;-0.116533859041376;1.32343370090787;-5.05167489433453;94.1827457622114
32;11498;1.31806294254871;-0.108919351614126;1.32255561156278;-4.72395647829518;92.9477207653296
33;10723;1.3172446936118;-0.101933749534364;1.32118283070231;-4.4249617536046;91.6527007685992
34;10000;1.31800956189312;-0.0950571473017978;1.32143295951587;-4.12512904736716;90.3376737719193
35;9326;1.31744157590293;-0.0888487610478571;1.32043417414778;-3.85820693855184;88.9526507754161
36;8697.5;1.31825384338906;-0.0829467730372975;1.32086084156028;-3.6004013656105;87.6926257785974
37;8111.3;1.31789053012132;-0.0774420596079651;1.32016389966541;-3.36295506895525;86.4426007817534
38;7564.6;1.30970559172977;-0.0723534945608395;1.31170262071226;-3.16203910411118;85.2225797848337
39;7054.8;1.30395425646757;-0.0676635305924539;1.3057086414404;-2.97047279926809;83.9675567880023
40;6579.3;1.30406399699631;-0.0631916086558471;1.30559415120722;-2.77423699189727;82.687533791234
41;6135.9;1.30357806419945;-0.0588785964142469;1.30490706894311;-2.58611581599109;81.4425107943774
42;5722.4;1.30302946292512;-0.0550462908137388;1.30419165592457;-2.41901357292316;80.1624867976092
43;5336.7;1.30326580551773;-0.0513908270553985;1.30427864236796;-2.2581370380266;78.8924628008157
44;4977;1.3047580169627;-0.0479809024141087;1.3056399388135;-2.10603419127266;77.6174378040348
45;4641.6;1.30362134714031;-0.0446999827124682;1.30438748275748;-1.96385041445472;76.3524158072287
46;4328.8;1.30337368770233;-0.0418013927973475;1.30404383600957;-1.83694265047307;75.1023938103847
47;4037;1.30364003318148;-0.0390080436952197;1.30422350982734;-1.71391606364232;73.7923678136922
48;3764.9;1.30345160735349;-0.0364728275164056;1.30396179386492;-1.6028166461781;72.5173448169113
49;3511.2;1.30345960735673;-0.0339604623102505;1.3039019368844;-1.49245212580837;71.2523208201052
50;3274.5;1.30344853392853;-0.0317300148416749;1.30383468064102;-1.39448310168751;69.9622958233622
