Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;0.794878910819569;-0.598390506234143;0.994939033718579;-36.9726942689378;43.9788148889642
2;79433;0.786779891456018;-0.483295998095446;0.923362127972886;-31.5611959041007;42.6537898923095
3;63096;0.7841075723924;-0.390869361236715;0.876129866307901;-26.4957713496417;41.3587678955791
4;50119;0.783206399907585;-0.315520550582097;0.844372833939978;-21.9424091529185;40.0587418988614
5;39811;0.790437555771837;-0.25442693077993;0.830376175405251;-17.8423872242254;38.8187209019922
6;31623;0.782117738628256;-0.204751116158451;0.808474598639381;-14.6702748666913;37.633698904984
7;25119;0.811641993212982;-0.164401016565578;0.828124640011718;-11.4505469203929;36.4386769080012
8;19953;0.842126705212411;-0.132057848489739;0.85241812684835;-8.91224038695239;35.2536529109931
9;15849;0.762748652165035;-0.105088030250338;0.769953895036238;-7.84456458279188;33.9936299141743
10;12589;0.76165027201355;-0.0839161310277285;0.766259129736786;-6.2873027247031;32.778607917242
11;10000;0.761268424348373;-0.0668407846947551;0.764197163308308;-5.01780812059514;30.7135689224557
12;7943.3;0.761701110866947;-0.0536534406122749;0.763588419232165;-4.02920058134089;29.5235489254602
13;6309.6;0.762455553942977;-0.0423990121038514;0.763633516790532;-3.18285445260732;28.3385269284521
14;5011.9;0.761438784386299;-0.0337708600715599;0.762187308578185;-2.53948260975541;27.1685049314061
15;3981.1;0.76119108874116;-0.026890187981504;0.761665908248907;-2.02321582081405;26.0084809343349
16;3162.3;0.761954334750031;-0.0213971740515437;0.762254712876054;-1.60855526171465;24.8184599373394
17;2511.9;0.761033846864926;-0.0170081562063662;0.761223878666169;-1.28027600592345;23.6184389403692
18;1995.3;0.760300276030156;-0.0136024887480823;0.760421946968703;-1.02496616414274;22.4934189432096
19;1584.9;0.761098988928556;-0.0108388137959201;0.761176162811588;-0.815894275851697;21.3083939462015
20;1258.9;0.762406262062756;-0.00868537350288401;0.762455732580842;-0.652688394795626;20.1333749491681
21;1000;0.762221800148298;-0.00691273141533398;0.762253145927868;-0.519611845946115;18.828350952463
22;794.33;0.763610584372145;-0.00559184293880953;0.763631058347302;-0.419563688479607;17.6083289555432
23;630.96;0.766245294435338;-0.00466607183752035;0.766259501390156;-0.348899915733811;16.3983039585983
24;501.19;0.768547454459965;-0.00382892317462209;0.768556992297623;-0.285446684760871;15.2532819614892
25;398.11;0.769220803858897;-0.00309900200105209;0.76922704639315;-0.230829397530741;14.0682609644811
26;316.23;0.772010571709642;-0.00249132221342997;0.772014591518723;-0.184896111490627;12.8432399675739
27;251.19;0.772651623400547;-0.00211991019282621;0.772654531574575;-0.157200992709511;11.6932169704775
28;199.53;0.77657571531572;-0.00193364277094772;0.776578122658942;-0.142663926666284;10.4831949735325
29;158.49;0.78001160743118;-0.00136805215310044;0.780012807134643;-0.100490215026773;9.24317097666324
30;125.89;0.783282505792046;-0.00109551632046368;0.783283271898408;-0.0801350983305762;7.96814797988236
31;100;0.78409933429987;-0.000752426073298341;0.784099695315905;-0.0549813311617321;6.81312798279851
