Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;-519.647264284238;32245.6694032652;32249.8562561751;90.923256319856;49.9159238739744
2;79433;-857.079543701361;40729.3371300448;40738.3540216965;91.2055141923182;48.6108998772693
3;63096;-1063.16124372855;51606.66657712;51617.6166345581;91.1801970718961;47.2958778805894
4;50119;-1788.11117794112;64981.0871754929;65005.6846136835;91.5762336555816;45.9958548838716
5;39811;-1958.77372814864;82700.0185080747;82723.2123152504;91.3568133367614;44.7658308869771
6;31623;-1804.63443412401;104479.890151382;104495.474311023;90.9895459854733;43.4758068902341
7;25119;-1609.24714213916;132027.623848942;132037.430812487;90.6983273735764;42.2407838933523
8;19953;-1516.75888331394;166210.034984028;166216.955473568;90.5228412974749;41.0057588964704
9;15849;-1143.65576969977;209257.773060853;209260.89824644;90.3131353041633;39.7857368995507
10;12589;-46.1531156531675;263344.777528978;263344.781573315;90.0100415080794;38.6557179024037
11;10000;541.899681227025;329875.068328283;329875.513428708;89.9058778922519;36.5656789076805
12;7943.3;1539.35683664962;414979.981442208;414982.836533327;89.7874638553451;35.3806569106724
13;6309.6;3355.19973115247;523032.408536632;523043.170058521;89.6324584404108;34.1306329138284
14;5011.9;8899.36129023922;658098.558213418;658158.727780734;89.2252455832558;32.9056099169213
15;3981.1;8589.86427042157;824006.093043607;824050.864413826;89.4027408938679;31.7055889199511
16;3162.3;27420.9670854536;1060203.41027378;1060557.95720557;88.5184394953293;30.4905649230187
17;2511.9;29104.5109426312;1333425.24756763;1333742.84005876;88.7496105206686;29.2955449260359
18;1995.3;30395.451872497;1635232.70650967;1635515.17508505;88.9351175692849;28.140521928952
19;1584.9;-18763.9117564549;2083693.13807605;2083777.62202439;90.5159415616476;26.9655019319187
20;1258.9;437885.597763036;2628627.52855996;2664850.17977212;80.5423221443412;25.7404769350115
21;1000;140526.688325971;3044088.4910411;3047330.3876378;87.3568856794236;24.4604529382433
22;794.33;723750.399633993;3888399.82842322;3955182.40624273;79.4561566762563;23.2954339411847
23;630.96;241588.875712434;5210219.58317439;5215817.60510871;87.3451952802878;22.0854129442397
24;501.19;584627.676306093;7050285.99392862;7074483.87630427;85.2597330691234;20.9203879471811
25;398.11;1273132.96540225;6451412.66138522;6575834.00604634;78.8365915207076;19.735365950173
26;316.23;-302281.485062605;5812311.39138393;5820166.47585128;92.9771054196996;18.5003459532911
27;251.19;3099487.80510713;8309825.25952787;8869048.4550427;69.5449507813967;17.2903229563461
28;199.53;-10814864.6063668;17519281.6053291;20588504.6669462;121.687535727327;16.0502969594769
29;158.49;1975694.49303171;16597456.9841067;16714632.7231283;83.2116831955746;14.1602639642488
30;125.89;5799482.51301254;-1165284.80407181;5915393.99307763;-11.3611094040962;13.0302429671018
31;100;5726561.78579937;-4990237.68497601;7595787.12439549;-41.0695294722632;11.0602079720757
