Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;-282.630533689202;30093.1777789865;30094.504961143;90.5380973973361;51.9819618687582
2;79433;-557.625983438871;38129.2446127545;38133.3219307822;90.8378696778032;50.636939872154
3;63096;-818.434711161601;48313.4126610693;48320.3443524071;90.9705042010433;49.3169128754868
4;50119;-1045.06297236068;61159.6940546816;61168.6221315999;90.9789432709708;47.8618868791604
5;39811;-1257.26282966043;77607.5707425744;77617.7540668792;90.9281253398651;46.5618618824426
6;31623;-1088.36205100546;98177.4072767365;98183.4397010833;90.6351359194214;45.2618408857248
7;25119;-864.611998597548;123828.610536286;123831.629001864;90.4000514355646;43.9418138890576
8;19953;-473.646748944753;156199.134556007;156199.852680111;90.1737389684927;42.6317888923651
9;15849;315.94483854182;196167.160198815;196167.414627426;89.9077200784443;41.3217668956726
10;12589;1301.49455260574;247169.198316586;247172.624868803;89.6983060338761;40.1117438987276
11;10000;2067.32858978465;309273.430287358;309280.339706887;89.6170138546614;38.0067059040423
12;7943.3;3811.41324841565;389683.484768087;389702.12364311;89.4396197467358;36.6816789073877
13;6309.6;5869.87605216803;490350.622909483;490385.75512813;89.3141579821749;35.3416559107709
14;5011.9;12261.8926782251;613532.725796478;613655.244934245;88.8550550737587;34.1316349138259
15;3981.1;12910.759885656;775899.401733742;776006.81010646;89.0467014294401;32.8416079170829
16;3162.3;30918.9311208361;979285.117786055;979773.097313303;88.1916033126175;31.5315839203904
17;2511.9;17238.3629205352;1215118.84276311;1215241.11319283;89.1872242004409;30.1515579238746
18;1995.3;31452.0708402089;1483148.60433988;1483482.05763179;88.785151501775;28.9815369268287
19;1584.9;81819.6046100605;1939108.5265776;1940833.92528689;87.5838696743128;27.7865159298458
20;1258.9;-78619.6439487382;2303762.04662338;2305103.16816341;91.9545535513675;26.4214909332921
21;1000;132728.776841562;2959668.2469324;2962642.91808881;87.4322437125882;25.0614649367259
22;794.33;-324611.966736639;3831219.65512058;3844946.94043115;94.8429956603608;23.8214409398566
23;630.96;254276.842677096;4439997.23709549;4447272.44253569;86.7222742302555;22.576419943
24;501.19;-168005.907159227;7764755.93961533;7766573.29757673;91.2395145113393;21.3363949461308
25;398.11;925093.832232491;8483713.89613348;8534002.58201759;83.7768555037872;20.1113719492237
26;316.23;1635737.28263894;6177142.09732722;6390048.58732601;75.1682202030447;18.8463489524175
27;251.19;8260250.19867877;11436403.8389286;14107553.512634;54.1602885894384;17.576327955624
28;199.53;41540991.4724646;34464094.6228829;53976177.9926145;39.6804796369508;16.246303958982
29;158.49;1068188.17125417;12663040.0335818;12708013.5686622;85.178241310444;14.9412789622769
30;125.89;8039082.11273695;-5171503.71615513;9558833.18724276;-32.752986126375;13.8212579651047
31;100;5145056.00336362;-3483.75719249228;5145057.18280295;-0.0387954092906093;11.751221970331
