Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;-384.334007780556;30299.2193439178;30301.6568108144;90.7267360717227;51.1239498709244
2;79433;-602.240639184929;38366.8566804396;38371.5830442905;90.8992921569679;49.6439198746612
3;63096;-867.772212531353;48666.0566545992;48673.7927320391;91.0215419188903;48.1988948783095
4;50119;-1093.00493151773;61647.2219519142;61656.9106764919;91.0157474538152;46.808869881819
5;39811;-1254.37382355486;78094.1124895762;78104.1859263881;90.9202248911233;45.5088438851012
6;31623;-1222.82982436536;98490.8943228327;98498.4851522639;90.7113285829501;44.1238168885981
7;25119;-1107.932589308;124500.103044429;124505.032720352;90.5098645234641;42.7387938920949
8;19953;-454.341036105961;156927.508942386;156928.166651623;90.1658839248028;41.5237718951626
9;15849;13.6526714206343;197430.264336663;197430.264808717;89.9960378898703;40.2787478983059
10;12589;763.962085256423;248840.264336922;248841.437050458;89.8240973349407;39.0037249015251
11;10000;2579.60436015191;311757.10208413;311767.774246393;89.5259223648461;36.8386849069913
12;7943.3;3986.10075683202;392881.498689418;392901.7192781;89.4187078933217;35.5536609102356
13;6309.6;6020.9874844883;492514.010203525;492550.812137232;89.299593554598;34.26863491348
14;5011.9;11426.7709114735;618164.519423337;618270.122331128;88.9410081435184;32.9036109169264
15;3981.1;15910.4168197052;776023.033185484;776186.117756415;88.825457497858;31.6735869200319
16;3162.3;22602.0088223838;975539.556025486;975801.350774434;88.6727672226103;30.2935649235161
17;2511.9;29391.860393113;1216506.26510128;1216861.27988692;88.6159528868934;28.9985399267857
18;1995.3;235.62781294992;1529986.90025962;1529986.91840371;89.991176081894;27.8335159297271
19;1584.9;57486.7164725848;1894663.35549598;1895535.26826332;88.2620996814203;26.6984979325928
20;1258.9;229373.387955289;2486749.23128879;2497305.32582972;84.730049416609;25.4634739357109
21;1000;111190.914679911;3331609.48498871;3333464.4410844;88.0884895547923;24.0384459393088
22;794.33;66755.4604300463;4287726.70830277;4288246.3334783;89.1080361664156;22.7434219425784
23;630.96;331911.609140207;4964486.21095361;4975569.17900159;86.1750572924332;21.4633979458101
24;501.19;603939.518069422;5830135.45831934;5861332.81804048;84.0858657604581;20.0583739493575
25;398.11;-164808.619045643;7395465.6890911;7397301.84860909;91.2766302998744;18.8733499523494
26;316.23;-365480.045447375;5986032.30150396;5997179.20178054;93.4938838738078;17.5883279555937
27;251.19;1674157.91338905;10395396.2840165;10529343.2188673;80.8511847881424;16.248300958977
28;199.53;3886566.59953534;9753790.47588586;10499610.8775566;68.2743347978951;14.9032759623728
29;158.49;2733173.9182284;12891682.9560204;13178229.361558;78.0299303746405;13.5832519657056
30;125.89;-17622961.8731679;52342630.3214168;55229699.7470349;108.607591073355;12.3082299689247
31;100;16940980.8140917;-3273643.04997548;17254378.2780509;-10.9369257930923;11.0682089720555
