Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;-322.324308711678;25129.3494397718;25131.4165184963;90.7348701915661;51.8699588690409
2;79433;-503.890714965676;31858.6667768892;31862.6514065213;90.9061397461496;50.514934872462
3;63096;-649.849715834301;40364.1492112697;40369.3800572019;90.9223637876984;49.1749098758453
4;50119;-754.871535760455;51065.3171618434;51070.8962901099;90.8469114747596;47.8348828792285
5;39811;-795.113085254564;64656.3342762271;64661.2230541425;90.7045609411946;46.4898588826244
6;31623;-686.169094827028;81601.5857420581;81604.4706106544;90.4817757674229;45.2498368857551
7;25119;-479.99818350442;102919.784716721;102920.904020478;90.2672146154241;43.9748138889743
8;19953;-27.2284981905772;129551.640451486;129551.643312859;90.0120421323913;42.7497888920672
9;15849;495.204180508177;163084.183116568;163084.934957152;89.8260222309988;41.4597668953242
10;12589;1628.52312283171;204878.833828987;204885.306058505;89.5445818633928;40.3197458982024
11;10000;2042.01643967063;256696.564343593;256704.686316679;89.5442227436215;38.2197059035045
12;7943.3;3211.22350415792;323271.82691314;323287.775878013;89.430870594947;36.9796839066353
13;6309.6;5557.71161413797;406176.77382983;406214.795098843;89.2160715009303;35.5746569101826
14;5011.9;8120.36471634686;510159.073022008;510223.696146897;89.0880818086245;34.3896339131745
15;3981.1;14482.6297453074;637059.021953102;637223.621671531;88.6976863582102;33.1646139162674
16;3162.3;22457.7896939856;798331.897186753;798647.713565712;88.3886434779713;31.9195889194108
17;2511.9;29127.5758170726;1010054.40535826;1010474.30321439;88.3481832630838;30.6495649226173
18;1995.3;19295.8084648322;1296681.82078807;1296825.38245771;89.1474494558448;29.4395429256723
19;1584.9;22653.6457667068;1589646.15253242;1589807.56002972;89.1835475858034;28.2445199286894
20;1258.9;182296.775051227;2203411.89643846;2210940.09406872;85.2704703163818;26.9944979318454
21;1000;75237.1438350192;2418394.96248796;2419565.00685549;88.2180822632054;25.6794729351656
22;794.33;-120023.923270835;3455194.88111128;3457278.90234718;91.9894971002485;24.4494519382711
23;630.96;81336.1038643338;3900144.27444964;3900992.29982758;88.8052903377254;23.1994269414271
24;501.19;628883.26093131;4975156.32422937;5014745.71702286;82.7957508828946;21.9794069445073
25;398.11;1313150.75415511;5354603.07807124;5513269.35917592;76.220849886864;20.7293839476633
26;316.23;-2189632.50695693;6763820.25863843;7109413.12674191;107.938177148662;19.4793579508193
27;251.19;7816359.1950776;8253777.29920681;11367511.1951287;46.5591668777484;18.1643339541395
28;199.53;-602730.63642645;7775789.98744826;7799114.95933914;94.4323477944786;16.9093099573081
29;158.49;-1588726.4967299;14628246.026583;14714266.3322251;96.1984145322558;15.6592869604641
30;125.89;-2349341.01136635;6827798.68097029;7220681.27087379;108.98755601573;14.4442659635317
31;100;5940093.50237019;-795642.69047344;5993142.59031139;-7.6290446744453;12.4292309686192
