Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;54.3337982840045;6267.47649537848;6267.71200532999;89.5033057810916;56.1330388582777
2;79433;65.6052106238328;7899.82094988936;7900.09335919341;89.5241898143421;54.6680128619765
3;63096;90.1654938490389;9952.83213094353;9953.24053979522;89.4809556851797;53.077981865991
4;50119;119.045086640895;12533.2387333988;12533.8040865901;89.4558010046784;51.7029588694626
5;39811;168.867026862071;15773.3477858711;15774.2516921344;89.3866236611895;50.417932872707
6;31623;240.325848891602;19823.9678512357;19825.4245321625;89.3054376172058;49.1179108759892
7;25119;335.951289086307;24911.1323739421;24913.3975888618;89.2273565127884;47.8228848792588
8;19953;465.605845003948;31295.8930176682;31299.3563604148;89.1476427330584;46.3878588828819
9;15849;638.873709920119;39300.7068706292;39305.8993046635;89.0686797701698;45.0078338863661
10;12589;854.576063644757;49353.4774633746;49360.8755795152;89.0079987949426;43.6428088898125
11;10000;1320.70899110966;61917.2290434417;61931.3129576405;88.778052906877;42.3077818931831
12;7943.3;1721.60633805209;77790.1137123856;77809.1621839556;88.7321695209989;40.8877558967683
13;6309.6;2245.37594200062;97608.0404817405;97633.8633866652;88.682199968581;39.6227338999622
14;5011.9;2481.92104951274;122498.479312318;122523.619624652;88.8392986708321;36.6226779075366
15;3981.1;3454.43813219349;153881.810391723;153920.579235667;88.7140033795794;35.3676539107053
16;3162.3;4078.39026288349;193378.435710409;193421.437966274;88.7917995521459;33.9476299142905
17;2511.9;5937.61536229544;242669.897737639;242742.527267446;88.5983740126463;32.5926049177116
18;1995.3;8496.42020798852;303271.709190787;303390.703140113;88.3952287654112;31.2975809209812
19;1584.9;10208.1346841241;380656.251247886;380793.103440468;88.4638558172528;27.4275079307522
20;1258.9;26973.8990294928;481666.428828455;482421.122971632;86.7947154085914;26.1224849340471
21;1000;20815.4876232117;605152.808484109;605510.698618279;88.0299693804338;24.6924589376575
22;794.33;10541.3860147388;749302.261363453;749376.407223697;89.1940007135595;23.4824359407125
23;630.96;39000.8645779565;946367.434002525;947170.727787949;87.6401119647171;22.2174129439064
24;501.19;65036.6666660347;1245246.62637157;1246943.83534336;87.0102758785468;20.922388947176
25;398.11;101379.387864475;1562221.1941384;1565507.21483454;86.2870317478751;19.6523639503826
26;316.23;194057.706121647;1701493.05298567;1712523.57725775;83.4934493548687;18.2973379538037
27;251.19;-208830.341613415;2779504.86192693;2787338.7646739;94.296685929994;17.0323139569975
28;199.53;445848.724829997;3067887.65745994;3100115.4436936;81.7312305107704;15.8372919600147
29;158.49;295520.884565687;3835302.11025606;3846670.62147893;85.5939041003626;14.6172719630949
30;125.89;-269553.989836812;2435611.92395054;2450482.56421608;96.3153369239757;13.2572479665287
31;100;-698185.21253607;3106275.24869122;3183772.68529582;102.66762430824;11.0122059721969
