Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;-276.276956666972;24828.4237329926;24829.9608139404;90.637529408865;52.4749758675134
2;79433;-425.794429686596;31440.8568959798;31443.7399691868;90.7758927354551;51.1349478708967
3;63096;-601.777650432659;39838.7657905618;39843.3105559239;90.8654057638787;49.7599238743683
4;50119;-673.6489216285;50408.3172610705;50412.8183298885;90.7656463199373;48.399898877802
5;39811;-692.576400135296;63765.3434735242;63769.1045128167;90.6222838656594;47.0948748810969
6;31623;-565.458024867643;80583.5158134385;80585.499710758;90.4020403708159;45.8248518843034
7;25119;-306.853924696706;101435.945711183;101436.409842094;90.1733249594961;44.3848248879391
8;19953;23.5606395070901;127630.214872313;127630.217046969;89.9894231535033;43.0347968913476
9;15849;464.005931073756;160609.903176082;160610.573436914;89.8344715548106;41.7447758946046
10;12589;1230.2846327695;202121.883552328;202125.627793752;89.6512537618766;40.4797508977985
11;10000;1779.30144371536;253395.991398377;253402.238290023;89.5976858703643;38.319710903252
12;7943.3;3233.12450036058;318890.652607346;318907.041964228;89.4191173678329;37.0446859064712
13;6309.6;4673.57465909781;399982.090167866;400009.393333642;89.3305602310736;35.7146609098291
14;5011.9;7568.52597906522;501758.430833207;501815.509423232;89.1358157931441;34.4046379131366
15;3981.1;9400.76163560571;630876.626883319;630946.663884519;89.1462925041383;33.1546139162926
16;3162.3;15023.4153766313;797619.959280249;797761.43204081;88.9209440985073;31.8945909194739
17;2511.9;37115.5046147103;997789.754176055;998479.821639635;87.8697097727351;30.6445669226299
18;1995.3;9034.49049230603;1263672.33713933;1263704.63228937;89.5903769190567;29.3745459258364
19;1584.9;23927.2745042174;1571310.73065327;1571492.89744857;89.1275908267616;28.0645199291439
20;1258.9;199024.421990464;1831095.56985028;1841879.93812679;83.7967903812091;26.8044989323251
21;1000;181125.727668396;2451452.61802474;2458134.7537602;85.7743758708838;25.3894699358978
22;794.33;-182193.275288973;3209304.21084916;3214471.63735111;93.2492129960554;24.1544489390159
23;630.96;70306.0965245847;3757958.99716871;3758616.60343401;88.9282020559624;22.9144259421466
24;501.19;130376.448954765;4630714.79649458;4632549.78871419;88.3872797740273;21.7444029451007
25;398.11;-20073.9370655031;6161566.6384775;6161599.338106;90.1866648322256;20.5243799481809
26;316.23;1665171.79685827;5121332.69792649;5385243.32931235;71.9883642088477;19.3093579512486
27;251.19;275018.028945925;6803886.76892015;6809442.71438801;87.6853231633843;18.0943369543162
28;199.53;31057.9239403167;8896044.22298756;8896098.43762926;89.7999694372137;16.8343139574974
29;158.49;4314118.52387054;13662165.8679239;14327120.9543532;72.4753836435621;15.5592909607166
30;125.89;-9913172.31952134;3764590.06787176;10603920.2097924;159.205408957143;14.4092699636201
31;100;2126685.92064689;4148367.23385614;4661731.83613225;62.857775773732;12.3992329686949
