Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;0.763933126110667;-0.605295991805183;0.97466766585572;-38.3912494478303;43.9938198889263
2;79433;0.759219093602244;-0.489736269031329;0.903468452849871;-32.824145346189;42.7237918921328
3;63096;0.752650352093531;-0.396248036252672;0.850585127274522;-27.7654713968584;41.4937718952383
4;50119;0.758638609074158;-0.318894060478059;0.822937397975178;-22.7994707301526;40.1937468985205
5;39811;1.32622675683672;-0.258297431472114;1.35114580029497;-11.0210239269799;38.9087209017649
6;31623;0.706078296437711;-0.204201291625086;0.735013420422875;-16.1301273857044;37.6987019048199
7;25119;0.702397237052196;-0.163868197979886;0.721259083081617;-13.1321276953092;36.4736769079128
8;19953;0.699753323887079;-0.131333648109784;0.711971376824125;-10.6299298992443;35.2636539109678
9;15849;0.699477857871629;-0.105136431569579;0.707335099437224;-8.54796863358319;34.0336329140733
10;12589;0.699202400831679;-0.0838835168401579;0.704216189622375;-6.84109547875702;32.898611916939
11;10000;0.696157296246264;-0.0668774202106397;0.699362259813137;-5.48736786015793;30.8385729221401
12;7943.3;0.693743838772019;-0.0533465578854386;0.695791900694713;-4.39719852507767;29.6435509251572
13;6309.6;0.691497933416166;-0.0424226706901576;0.692798004404829;-3.51063588490408;28.3335259284647
14;5011.9;0.688366319281615;-0.033781594199705;0.68919473708669;-2.8095377903627;27.1735039313935
15;3981.1;0.690022791177725;-0.0268782874166134;0.690546084399259;-2.23070058243917;25.9684829344359
16;3162.3;0.688467556329415;-0.0214039968191286;0.688800193959053;-1.78071397732021;24.7834599374278
17;2511.9;0.690943836455427;-0.0170034432610838;0.691153023735321;-1.40970783925324;23.5434389405585
18;1995.3;0.723649964953898;-0.0135512640754725;0.723776836142067;-1.07281080291906;22.4084169434242
19;1584.9;0.735010223965235;-0.0108881930066577;0.735090866546698;-0.848698233242665;21.2533959463403
20;1258.9;0.7017537458209;-0.00866429582760169;0.701807231222259;-0.707374009196417;20.0683719493322
21;1000;1.1547854031;-0.0508829627340382;1.15590587986628;-2.52297478283489;18.7583479526397
22;794.33;0.762312076555489;-0.00555252879431596;0.762332298042234;-0.417323625575381;17.6033279555559
23;630.96;0.725304195517453;-0.00462591334895701;0.725318947160166;-0.365421459323846;16.408304958573
24;501.19;0.730911439790052;-0.00380524165663942;0.730921345070749;-0.298288281359439;15.2132849615901
25;398.11;0.747347864388939;-0.00308616664648879;0.747354236511227;-0.236601089055093;14.0332599645694
26;316.23;0.745343776451898;-0.00248755086210792;0.745347927484117;-0.19122134114299;12.8332389675992
27;251.19;0.750534637162814;-0.00209101013004166;0.750537549963012;-0.159627203680637;11.6582159705658
28;199.53;0.76224083082173;-0.00176112505817093;0.76224286532133;-0.132379228975226;10.4381939736461
29;158.49;0.780711508714616;-0.0014234876806232;0.780712806451021;-0.104468481630509;9.19817097677685
30;125.89;0.812567308554635;-0.00118635396087052;0.812568174596719;-0.0836521798912635;8.00315097979399
31;100;0.81859406110396;-0.000811959808579399;0.818594463793522;-0.0568314102427846;6.80312898282375
