Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;87.4350536524685;8745.22515908805;8745.66223746114;89.4271739661716;54.2210058631051
2;79433;96.8659514283956;11023.8459616337;11024.2715314153;89.4965579724424;52.8409798665894
3;63096;115.213396367757;13893.7904327368;13894.2681245005;89.5248891882296;51.3509528703513
4;50119;159.453350191416;17497.0345737452;17497.761120947;89.4778686036788;49.910925873987
5;39811;227.096380563155;22030.4081340534;22031.5785934424;89.4093979911691;48.6258998772314
6;31623;340.178502276759;27708.1062683835;27710.1944127689;89.2966024787778;47.2958778805894
7;25119;504.943968714342;34805.3897331803;34809.052312439;89.1688319238054;45.9008508841115
8;19953;689.794821501536;43734.5665771691;43740.0060652558;89.0963885475641;44.5958278874064
9;15849;984.029211422011;54893.2414491925;54902.0607107627;88.9730123218429;43.3308048906002
10;12589;1372.04353330889;68911.9645294716;68925.6219324022;88.859386477228;41.9657788940466
11;10000;2084.95175071788;86418.6482422696;86443.7955426759;88.6179398960203;40.4707508978212
12;7943.3;2290.65327802365;108243.606447268;108267.841158633;88.7876865627365;37.5006939053198
13;6309.6;3169.66074772548;135904.311520296;135941.269079928;88.6639477184682;36.0356689090187
14;5011.9;4268.52234686892;170581.3636359;170634.761707305;88.5665650566252;34.8106439121116
15;3981.1;5268.76335799672;213337.729661337;213402.780591951;88.585264071621;33.5706219152423
16;3162.3;7525.36550431375;268642.792421638;268748.174032994;88.3954196148945;32.05059591908
17;2511.9;10015.7699071429;334745.293613239;334895.098863878;88.2861889348288;30.6755679225516
18;1995.3;13021.5515232416;419348.325566285;419550.44864631;88.2214301492085;29.2855449260611
19;1584.9;16606.7619511829;526588.618049863;526850.412548161;88.1936903131317;28.020519929255
20;1258.9;9623.73805087389;677287.682186371;677356.051700624;89.185925740509;26.7004959325877
21;1000;18587.4841951356;834321.282454403;834528.308042971;88.7237431493363;25.2254659363118
22;794.33;39879.8911881661;1063390.5593884;1064138.09607474;87.8522668666873;23.9804459394552
23;630.96;59603.4314464167;1275572.33749035;1276964.11743275;87.3246967127501;22.6354209428511
24;501.19;59107.2753800837;1689978.7032481;1691012.03054118;87.9968874604774;21.3653949460576
25;398.11;76431.4756232485;2196778.42546645;2198107.64546708;88.0073387602932;20.1503729491252
26;316.23;-133203.957129891;2896015.20265074;2899076.98210642;92.6334976698032;18.7553499526473
27;251.19;454725.267897603;3383933.29682279;3414349.07802505;82.3465705223085;17.315320956283
28;199.53;99530.7153511068;3613962.22268079;3615332.5310768;88.4224381926742;16.0402969595021
29;158.49;481943.194837424;5349285.41795856;5370951.84542127;84.8518432942497;14.4702699634661
30;125.89;-1481763.70397011;4189348.05920606;4443676.499879;109.478581235088;13.2302469665968
31;100;2066453.21999699;2657512.09668287;3366392.64710041;52.1317422139941;11.0702079720504
