Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;-648.142111367891;29769.0918872036;29776.1468290527;91.2472648288771;52.4179688676574
2;79433;-874.238268454279;37814.2399746473;37824.344507344;91.324401641934;51.0529448711037
3;63096;-1029.98861674356;47936.4737674101;47947.5379326636;91.2308982467293;49.6679198746006
4;50119;-1223.7472194361;60782.0106223472;60794.3284571201;91.1534017812563;48.3478938779333
5;39811;-1224.65148730196;76885.7050987318;76895.4577318745;90.9125419140979;47.0878738811145
6;31623;-1063.08098558809;97076.1317866116;97081.9525135002;90.6274211584308;45.7528448844852
7;25119;-910.413964094863;122295.889271513;122299.277946749;90.4265222200067;44.5228228875907
8;19953;-474.953539141428;153883.656948924;153884.389906314;90.1768397462506;43.2927998906962
9;15849;4.08069976475738;193903.209206104;193903.209249043;89.9987942083326;42.0427768938522
10;12589;915.565828067521;244029.650752959;244031.368285711;89.785035090968;40.8727578968062
11;10000;2044.699630583;306326.610588887;306333.43459612;89.6175620552818;38.7877169020704
12;7943.3;3341.59340679878;383302.526907637;383317.09247081;89.5005137315168;37.4776919053779
13;6309.6;5167.6281551048;483395.919911348;483423.540766984;89.3875165408;36.2076699085844
14;5011.9;7422.56489488875;605682.030564198;605727.510204043;89.2978818386899;34.9376479117909
15;3981.1;12216.9194681278;767397.304136959;767494.544291986;89.0879316434839;33.6876219149469
16;3162.3;7852.45922218579;977473.119513458;977504.66008465;89.5397284231081;32.3475979183302
17;2511.9;34899.8846297619;1208744.64656873;1209248.370913;88.3461678821081;31.0575739215872
18;1995.3;-226.437422675922;1516363.29179411;1516363.30870098;90.0085559368371;29.8375539246674
19;1584.9;34097.2085481365;2023429.25889877;2023716.52792539;89.03458880671;28.5575289278992
20;1258.9;349826.673844698;2524658.17387779;2548779.62889324;82.111101947954;27.2575059311814
21;1000;364036.852208931;3012287.8302259;3034205.13510429;83.1091863402075;25.9124809345773
22;794.33;355089.242933594;3484230.93567842;3502278.34182061;84.1808926589557;24.6474569377712
23;630.96;109534.996720148;4616325.67454831;4617625.0009069;88.6407554247858;23.4274339408514
24;501.19;-275990.923444061;5009754.83538175;5017351.34313458;93.1532773875171;22.2274119438812
25;398.11;-2150014.49686386;7620011.34442297;7917520.77520858;105.756609919416;20.9173859471887
26;316.23;2702522.59149228;6639192.03215811;7168158.70341875;67.8509269699336;19.6573629503699
27;251.19;1749766.71027069;6515508.92730893;6746372.36759237;74.9676673225277;18.4323399534628
28;199.53;-6333978.5588552;6673515.1726442;9200820.02560369;133.504738985361;17.2073189565557
29;158.49;6088719.22348123;14584630.6386708;15804554.8070436;67.3406816561984;15.1622809617189
30;125.89;5654198.5802509;-857442.992345522;5718843.42066066;-8.62304020179604;13.9172579648623
31;100;4698983.17587557;-6372408.16232468;7917577.19725068;-53.5951149412872;11.772218970278
