Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;100000;45.0341824845958;7171.90835335565;7172.0497423348;89.6402303889779;54.064999863499
2;79433;54.2029752166102;9042.13793976711;9042.3003978135;89.6565453281414;52.5999708671978
3;63096;73.3832199318063;11392.3747692884;11392.6111133878;89.6309381736495;51.2399468706316
4;50119;103.516801006399;14338.7443905304;14339.1180490663;89.586367355002;49.7449188744062
5;39811;147.398257716827;18057.1019487019;18057.7035370556;89.5323108587379;48.4648978776379
6;31623;218.204635778949;22708.5930956745;22709.64142491;89.449467437782;47.1398708809833
7;25119;304.285295375791;28523.4651183357;28525.0881137622;89.3887978966427;45.6898438846442
8;19953;413.691104236182;35857.7103680999;35860.0966698678;89.3390067993457;44.3898188879265
9;15849;575.502385045646;45071.0518251547;45074.7259073305;89.2684425021328;43.0197958913855
10;12589;790.445813186151;56609.7162234165;56615.2344822427;89.2000266193397;41.6447708948571
11;10000;1267.23411188996;71099.9979362925;71111.2901643271;88.9789102461979;40.274742898316
12;7943.3;1619.34392475618;89319.8026462087;89334.4805744361;88.9613567612638;38.9397199016867
13;6309.6;1710.4897446669;112137.842798747;112150.887480764;89.1261090716511;36.0296669090338
14;5011.9;2343.78247800887;140851.305259049;140870.804319;89.0466793947956;34.754640912253
15;3981.1;3177.83070576702;176697.569622147;176726.143279279;88.969670827424;33.3396149158256
16;3162.3;3318.20187025472;223009.202313495;223033.88706686;89.1475466822997;31.8595899195623
17;2511.9;5076.74405767504;277811.579752981;277857.962230838;88.9530903051828;30.4095609232232
18;1995.3;8254.76826163474;351167.28017171;351264.287769551;88.6534158396223;29.1195389264802
19;1584.9;10052.4777700059;438279.514008804;438394.781799589;88.6860814525355;27.719510930015
20;1258.9;31059.4397728392;548387.163855866;549266.028697282;86.7583566490656;26.4044889333351
21;1000;9744.7200459418;685994.056969005;686063.26659104;89.1861536190341;25.0094599368572
22;794.33;13345.9278141801;843297.15311776;843402.752097561;89.0933189977549;23.6344369403288
23;630.96;34384.2217477424;1081614.8461776;1082161.24037825;88.1791970077755;22.214409943914
24;501.19;36678.172965092;1345835.52949906;1346335.23345193;88.4388995439474;20.9893889470069
25;398.11;-4444.10601903051;1623640.54852368;1623646.63054761;90.1568252794339;19.5793619505669
26;316.23;293294.83345169;2026300.70616066;2047417.00957978;81.7639799701596;18.2093349540258
27;251.19;356299.548646574;3006696.46587961;3027733.97218096;83.2418521300091;16.8793119573838
28;199.53;-737046.025936674;3613917.8592449;3688311.14979719;101.527189440571;15.5442859607545
29;158.49;54078.6366631044;3975109.97838051;3975477.81268662;89.2205784171861;14.1442609642892
30;125.89;-3007319.03059055;3306355.98122926;4469447.12759449;132.28830506241;12.9542409672937
31;100;-2897845.08154396;2472744.43348654;3809458.1176287;139.525722305207;11.7442159703487
