14-Aug-2018,09:51:59,0.000000,85.000000
14-Aug-2018,09:54:28,68.989652,22.560000
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
